TESTID,WellID,DepthMD,DepthTVDSS,Temp,GR,Resist_deep,Resist_medium,Resist_short,Density ,Neutron,FluidType,Subblock,Thickness,Reservior,RFT
1247,Well54,2787,2289.961299,105.08,60.5159,12.5379,13.5255,16.9162,2.3838,0.20652,O,O,2.539307,c4,NORMAL
1249,Well55,1752.3,1550.229235,65.73,58.9632,3.435,3.4151,3.7476,2.335,0.31033,W,S,1.221558,b1,NORMAL
1251,Well55,1792.5,1577.117681,70.86,33.4207,2.33,2.3522,2.7403,2.2381,0.22298,W,S,2.04187,b3,NORMAL
1252,Well55,1819,1594.812008,73.26,48.8693,11.6306,13.5247,13.4568,2.3309,0.21762,O,S,2.133179,b3,NORMAL
1254,Well55,1825.8,1599.326713,76.56,63.9792,10.6514,10.697,9.6228,2.2775,0.24559,O,S,1.213745,b3,NORMAL
1255,Well55,1835.5,1605.766807,77.27,36.1287,2.2595,2.3808,2.8295,2.2039,0.24811,W,S,2.211182,b3,NORMAL
1256,Well55,1876.5,1632.480964,78.68,61.7946,27.2369,33.0159,28.1399,2.2843,0.25537,O,S,3.938721,b3,NORMAL
1257,Well55,1899,1647.018816,79.37,67.1799,10.0385,11.3027,11.6874,2.3458,0.25193,O,S,1.27832,b4,NORMAL
1259,Well55,1985,1702.771208,80.98,50.9924,2.5069,2.6174,3.1934,2.2847,0.23513,W,S,3.469604,b4,NORMAL
1260,Well55,2010.7,1719.530248,81.66,49.9462,3.8723,3.7979,4.0481,2.223,0.30877,W,S,0.795898,b4,NORMAL
1262,Well55,2028.4,1731.116444,82.65,54.8088,3.0654,2.765,2.9588,2.2573,0.27208,W,S,2.595703,b4,NORMAL
1264,Well56,2006.9,1834.903201,82.07,51.1767,18.6159,17.8852,18.0241,2.1983,0.30747,O,P,1.266846,c1,NORMAL
1265,Well56,2018.4,1844.504501,84.26,67.1238,10.0737,9.8782,9.8784,2.2954,0.27685,O,P,0.508911,c1,NORMAL
1266,Well56,2020.8,1846.517223,86.58,63.5949,7.7606,8.3525,8.8376,2.3293,0.26256,O,P,0.636963,c1,NORMAL
1269,Well56,2092.2,1907.100089,91.48,68.1044,16.7351,19.1162,17.8727,2.3954,0.2097,O,P,0.785889,c2,OTHER
1270,Well56,2102.3,1915.785919,91.72,53.0392,4.2854,4.8074,5.7494,2.1675,0.24899,W,P,1.314453,c2,NORMAL
1274,Well56,2171.5,1975.693012,93.99,48.8234,10.0028,10.6641,13.6904,2.2998,0.22051,O,P,5.266357,c2,NORMAL
1275,Well56,2180,1983.036397,94.15,50.3922,13.2924,14.9433,18.843,2.2573,0.25955,O,P,1.053589,c2,NORMAL
1276,Well56,2263.2,2055.344113,95.68,52.7778,12.9155,14.3793,12.5558,2.3037,0.21045,O,P,1.064209,c2,NORMAL
1277,Well56,2271.3,2062.407273,96.14,49.4116,6.2993,6.8109,7.7421,2.3249,0.22937,W,P,1.198975,c2,NORMAL
1278,Well56,2319.5,2104.871589,97.22,44.8366,5.8802,6.3423,7.773,2.3123,0.22681,W,P,1.347656,c2,NORMAL
1279,Well56,2322.7,2107.700954,98.06,62.3853,8.7702,9.4912,10.9457,2.4122,0.21868,O?,P,2.156494,c2,NORMAL
1280,Well56,2324,2108.850383,98.65,62.8757,9.0152,9.7661,10.9058,2.3988,0.19787,O?,P,2.156494,c2,OTHER
1283,Well56,2366.9,2146.726103,99.82,42.7775,6.8615,7.379,7.881,2.3085,0.21288,O?,P,1.478027,c3,NORMAL
1284,Well56,2385.8,2163.389459,100.23,45.5552,8.8902,10.1107,11.656,2.3433,0.21295,O?,P,0.806396,c3,NORMAL
1285,Well56,2419.4,2193.140202,101.08,47.3855,7.9879,8.8785,10.7412,2.3128,0.2409,O?,P,1.625732,c3,NORMAL
1287,Well56,2476.1,2244.094934,102.87,69.3456,11.3495,11.7246,12.4107,2.3432,0.22842,O?,P,1.110107,c3,NORMAL
1291,Well56,2544,2307.018981,106.87,52.8101,22.7094,22.0607,22.4822,2.4863,0.1927,O,Q,0.285645,c4,NORMAL
1293,Well56,2572.9,2334.190284,108.44,43.6596,8.5149,9.3475,10.2911,2.3668,0.22688,O,Q,1.293213,c4,NORMAL
1295,Well56,2607,2366.456243,109.06,43.8229,75.0353,86.3642,62.9123,2.4173,0.19153,O,Q,1.302246,c4,NORMAL
1296,Well57,1694.1,1510.747138,76.47,58.6886,5.9881,6.9041,7.5607,2.3506,0.23208,W,C,2.644409,b1,NORMAL
1300,Well57,1742,1554.544507,83.37,58.6228,9.1449,9.4734,9.5953,2.2835,0.29938,O,C,1.260376,b1,NORMAL
1302,Well57,1775.9,1585.787832,84.92,48.1924,2.291,2.6945,3.4326,2.2486,0.29645,W,C,1.831421,b1,NORMAL
1303,Well57,1781.7,1591.146642,85.18,62.7162,2.5626,2.9945,3.77,2.2639,0.27656,W,C,3.523315,b1,NORMAL
1304,Well57,1875.1,1677.544885,86.55,52.1536,2.8963,3.2775,4.3843,2.2919,0.27645,W,C,3.516235,b2,NORMAL
1307,Well57,1967.1,1762.546596,88.64,52.8798,2.9005,3.2278,4.363,2.3029,0.24464,W,C,3.937988,b2,NORMAL
1310,Well57,2220,1997.142194,96.45,49.3484,41.231,49.2099,52.1007,2.2523,0.17239,G,S,2.794556,c1,NORMAL
1311,Well57,2226,2002.628556,97.4,74.6,13.802,13.9305,13.5453,2.4044,0.23335,O,S,1.115234,c1,NORMAL
1312,Well57,2235.5,2011.315296,107.87,68.1969,12.7567,14.2604,14.7846,2.4169,0.29595,O,S,,c1,OTHER
1314,Well57,2238.9,2014.424234,98.28,73.1154,18.1584,18.1657,17.8936,2.3953,0.25157,O,S,1.248779,c1,OTHER
1317,Well57,2302.3,2071.140123,100.03,59.8453,8.1125,8.4918,9.1165,2.3176,0.21982,O?,S,0.796631,c2,NORMAL
1318,Well57,2326.2,2091.721325,100.32,57.3036,6.4147,7.0101,8.3792,2.305,0.21214,W,S,1.0354,c2,NORMAL
1319,Well57,2356,2116.471876,102.19,45.2885,5.8598,6.7053,8.2731,2.2886,0.21771,W,S,2.224365,c2,NORMAL
1321,Well57,2391.5,2144.712689,102.58,37.7955,5.3337,6.0807,8.6784,2.3164,0.20606,W,S,5.501709,c2,NORMAL
1323,Well57,2419.3,2166.123465,103.1,45.0246,6.1873,7.0496,9.5829,2.3412,0.19677,W,S,1.842285,c2,NORMAL
1324,Well57,2424.6,2170.054453,103.42,40.3042,7.4455,6.9588,7.9168,2.3049,0.22543,W,S,1.139648,c2,NORMAL
1326,Well57,2685.1,2358.287635,111.13,78.5621,20.8025,18.1072,19.5505,2.4577,0.1457,O,B,1.010742,d,NORMAL
1329,Well57,2726,2388.820178,114.31,82.2591,18.1183,17.572,19.4738,2.4577,0.1826,O,B,1.493896,d,NORMAL
1331,Well57,2778.4,2427.929664,116.64,76.9443,22.8211,26.5289,29.6538,2.391,0.1765,O,B,1.359619,d,NORMAL
1332,Well57,2783.1,2431.419704,115.87,92.4258,26.25,29.3527,30.8408,2.4968,0.18935,O,B,0.907715,d,OTHER
1335,Well58,2254.2,1904.960859,83.89,49.9266,21.4943,24.5124,20.9523,2.1999,0.27019,O,N,1.043457,c1,NORMAL
1337,Well58,2331.5,1969.831634,90.61,44.9932,1.9609,2.1992,2.6284,2.1557,0.30386,W,P,1.631836,c2,NORMAL
1340,Well58,2571,2158.982637,96.63,41.3513,6.1324,6.5199,7.6511,2.3351,0.18163,W,O,2.582275,c3,NORMAL
1341,Well58,2597.6,2179.264886,99.4,59.7362,13.7189,14.7506,15.2926,2.3885,0.20012,O,O,0.460693,c3,OTHER
1343,Well58,2610.4,2188.889915,101.33,36.946,9.6198,11.3189,13.7022,2.3992,0.15313,O,O,1.246338,c3,NORMAL
1344,Well58,2622.2,2197.6894,101.4,44.4937,12.857,17.8872,16.4922,2.4412,0.16999,O,O,0.225098,c3,OTHER
1345,Well58,2649.9,2218.206686,98.43,48.8106,5.6521,5.8762,6.1835,2.3117,0.2163,W,O,0.792236,c3,NORMAL
1348,Well58,2684.2,2243.504998,100.51,64.5228,12.626,13.7808,13.6465,2.4125,0.24021,O,O,0.334961,c3,OTHER
1350,Well58,2808.4,2336.979066,104.73,36.9165,8.9606,9.3985,10.4772,2.3477,0.20643,O,O,1.810547,c4,NORMAL
1352,Well58,2829.3,2353.643781,107.03,36.2996,28.9678,35.5035,31.0758,2.3389,0.18872,O,O,4.398438,c4,NORMAL
1358,Well59,1643,1345.08909,87.97,47.6066,2.7484,2.8381,3.4783,2.1697,0.31405,W,C,4.880859,b1,NORMAL
1359,Well59,1689,1381.954221,69.13,45.1938,6.3002,6.5231,7.478,2.2793,0.28672,O,C,3.905396,b1,NORMAL
1360,Well59,1766.2,1443.945992,76.55,40.1037,1.4631,1.5619,1.9561,2.2411,0.27478,W,C,5.542603,b1,NORMAL
1362,Well59,1998,1629.90068,81.79,38.3089,3.4166,3.721,4.6201,2.3523,0.26331,W,C,5.438721,b2,NORMAL
1363,Well59,2018,1645.705549,82.59,29.629,2.5939,2.806,3.2389,2.2585,0.21465,W,C,2.285278,b2,NORMAL
1365,Well59,2033,1657.546014,83.79,49.7546,3.6681,4.0584,4.9943,2.3753,0.22637,W,C,4.312256,b2,NORMAL
1366,Well59,2146.8,1747.107217,86.53,52.1081,22.9614,24.9751,27.9546,2.2287,0.1927,G,B,2.980469,c2,NORMAL
1370,Well59,2171.6,1766.616717,89.05,47.1652,22.6598,22.6624,22.8153,2.4309,0.18479,O,B,0.361206,c2,OTHER
1371,Well59,2181.5,1774.423758,89.33,39.7507,12.4249,14.1392,13.8142,2.1942,0.23975,O,B,1.567383,c2,NORMAL
1372,Well59,2246.1,1825.248749,90.11,39.4563,3.2225,3.2545,3.7971,2.2363,0.24838,W,B,5.008667,c2,NORMAL
1373,Well59,2311.9,1876.981519,91.96,51.2259,5.5826,5.9864,6.2485,2.3327,0.244,W,B,1.083618,c2,NORMAL
1374,Well59,2331.6,1892.534422,92.43,56.522,4.7581,4.8713,5.3507,2.2863,0.2546,W,B,2.173584,c2,NORMAL
1375,Well59,2346.4,1904.238927,93.03,50.8431,7.7958,8.2565,8.9504,2.3568,0.25499,W,B,0.84082,c2,NORMAL
1377,Well59,2366.2,1919.909328,94.04,43.2811,7.426,7.5837,8.2423,2.3719,0.20832,W,B,1.327637,c2,NORMAL
1379,Well59,2420.2,1962.718095,95.14,42.0748,6.6356,6.8583,7.7915,2.3466,0.23301,W,B,1.813232,c3,NORMAL
1383,Well59,2534.4,2056.286666,99.44,41.8103,26.2336,31.2165,29.9169,2.4414,0.19479,O,B,1.413818,c4,NORMAL
1384,Well59,2540,2061.017064,100.06,50.4606,21.4523,25.227,24.3612,2.357,0.2375,O,B,0.772461,c4,NORMAL
1385,Well59,2557.8,2076.09119,100.32,48.2243,8.7206,9.0743,9.7247,2.3349,0.23515,O?,B,1.683594,c4,NORMAL
1386,Well59,2570,2086.514745,100.46,52.0494,12.0531,15.1958,18.0202,2.5113,0.14422,O,B,0.650635,c4,OTHER
1388,Well60,1962.2,1794.711838,81.22,52.5799,8.1796,9.1639,9.857,2.3039,0.27929,O,P,0.9198,c1,NORMAL
1392,Well60,2038.8,1852.180249,90.4,58.9204,17.6811,18.6668,19.2439,2.112,0.1923,O,P,1.133423,c2,NORMAL
1395,Well60,2105.6,1901.729942,92.93,57.7702,8.8274,9.2325,9.0454,2.4532,0.14765,O,P,0.448853,c2,OTHER
1397,Well60,2253.9,2007.845077,94.98,42.7016,5.6086,5.711,6.2056,2.2527,0.24077,W,P,2.326416,c2,NORMAL
1399,Well60,2334.9,2064.126549,97.59,44.7656,21.1628,23.7264,23.5869,2.3424,0.20155,O,P,1.273193,c3,NORMAL
1400,Well60,2356.2,2078.887992,98.13,47.0954,14.4744,17.3781,15.238,2.3994,0.23788,O,P,0.632324,c3,NORMAL
1402,Well60,2489.9,2170.974083,101.22,50.1034,9.7099,10.8997,12.9008,2.4398,0.1578,W,P,0.944336,c3,NORMAL
1403,Well60,2493.8,2173.658686,102.05,42.9669,6.8289,6.9985,8.1006,2.3307,0.23437,W,P,2.307861,c3,NORMAL
1405,Well60,2565.3,2222.896048,103.67,50.5455,6.8407,6.5481,6.4236,2.2907,0.23125,W,P,0.42041,c4,NORMAL
1406,Well60,2609.6,2253.461018,105.4,47.9796,9.3029,9.7674,10.5666,2.3609,0.21858,W,P,1.578369,c4,NORMAL
1407,Well60,2719,2329.278797,107.53,59.6875,26.0371,35.4126,23.0309,2.4866,0.18422,W,P,,c4,OTHER
1408,Well60,2719.2,2329.417993,106.94,58.8617,24.6311,28.8986,25.3888,2.4827,0.17188,W,P,,c4,OTHER
1409,Well61,1617.2,1448.17583,75.27,47.3351,6.8634,7.3689,8.7172,2.3084,0.23641,O?,B,3.623901,a,NORMAL
1412,Well61,2271.7,1974.702666,91.33,44.7263,27.1707,25.492,27.1682,2.1218,0.08743,G,S,1.571655,c1,NORMAL
1413,Well61,2286.4,1984.784491,94.17,71.4161,15.3603,16.1498,16.2594,2.4001,0.20752,O,S,1.669067,c1,OTHER
1416,Well61,2404.9,2066.191605,99.48,45.2552,31.3234,55.9241,58.5197,2.2459,0.25029,O,S,1.889648,c2,NORMAL
1419,Well61,2427.6,2081.820066,100.68,58.5669,19.4365,20.1023,18.9545,2.2751,0.19042,O,S,0.73291,c2,OTHER
1422,Well61,2506.3,2136.131805,103.37,61.5399,17.4591,19.8532,20.7451,2.4786,0.1585,O,S,1.478027,c2,OTHER
1426,Well61,2564.2,2176.150871,105.14,62.1673,15.8517,21.5952,24.6954,2.6195,0.1297,O,S,0.633057,c2,OTHER
1427,Well61,2564.3,2176.219978,104.74,47.6334,14.7681,19.3868,24.9274,2.5996,0.1331,O,S,0.633057,c2,OTHER
1429,Well61,2592,2195.451376,105.97,24.7085,23.4251,38.0026,50.6343,2.6505,0.09493,O,S,1.272949,c2,OTHER
1430,Well61,2592.7,2195.937505,105.52,21.8677,22.0821,41.3263,41.1524,2.6273,0.08152,O,S,1.272949,c2,OTHER
1431,Well61,2592.9,2196.076399,105.76,23.0899,22.5863,40.67,37.2602,2.6193,0.08476,O,S,1.272949,c2,OTHER
1432,Well61,2756.6,2311.007098,108.26,77.6597,23.9794,28.4603,31.0207,2.5717,0.13497,O,B,0.536621,d,OTHER
1433,Well61,2757.7,2311.782804,109.41,117.0683,15.1919,17.3034,18.3986,2.3975,0.25918,O,B,,d,OTHER
1434,Well61,2761.2,2314.250957,110,79.2454,31.0644,37.169,35.9165,2.5793,0.16779,O,B,,d,OTHER
1435,Well61,2762.1,2314.885625,110.82,90.0472,17.5829,19.4178,19.3651,2.4758,0.20124,O,B,0.641602,d,NORMAL
1436,Well61,2766.5,2317.988446,111.64,90.7077,33.0376,37.614,36.8778,2.5889,0.13712,O,B,0.320068,d,NORMAL
1437,Well61,2766.6,2318.058965,111.06,84.7947,29.5923,39.0579,39.049,2.5828,0.11945,O,B,0.320068,d,OTHER
1438,Well61,2791,2335.047264,112.22,67.0891,21.0056,22.649,22.4763,2.498,0.10599,O,B,0.422852,d,NORMAL
1439,Well61,2806.6,2345.872727,112.41,72.9029,8.16,8.4486,9.5446,2.372,0.19765,W,B,2.111328,d,NORMAL
1440,Well61,2824.7,2358.414211,113.37,87.8338,13.6412,15.9096,16.997,2.4656,0.17845,O,B,0.73999,d,NORMAL
1442,Well61,2855.8,2379.953886,113.98,88.5934,18.8043,22.8994,22.9386,2.5995,0.10997,O,B,0.316162,d,OTHER
1448,Well61,2936.6,2435.949463,116.09,87.5689,24.2801,24.4184,22.2829,2.4597,0.17802,O,B,0.21167,d,OTHER
1449,Well61,2936.7,2436.018797,116.31,87.5689,24.2801,24.4184,22.2829,2.4597,0.17802,O,B,0.21167,d,NORMAL
1451,Well61,2970.2,2459.271117,117.03,95.2658,13.3357,18.2098,18.1524,2.4874,0.14342,O,B,1.164062,d,OTHER
1452,Well62,2006.2,1600.999363,73.68,,,,,,,W,N,2.184082,b3,NORMAL
1453,Well62,2047.8,1635.396145,75.46,,,,,,,W,N,4.705811,b3,NORMAL
1454,Well62,2089.5,1669.516056,77.81,,,,,,,W,N,2.444214,b4,NORMAL
1455,Well62,2096.8,1675.446941,78.3,,,,,,,W,N,1.681519,b4,NORMAL
1456,Well62,2111.5,1687.389956,78.63,,,,,,,W,N,2.381348,b4,NORMAL
1457,Well62,2116.6,1691.533548,79.01,,,,,,,W,N,1.885864,b4,NORMAL
1458,Well62,2123.2,1696.897348,79.15,,,,,,,W,N,2.064575,b4,NORMAL
1459,Well62,2147.2,1716.400558,79.81,,,,,,,W,N,14.923584,b4,NORMAL
1460,Well62,2163,1729.226726,80.21,,,,,,,W,N,4.293945,b4,NORMAL
1461,Well62,2176.7,1740.340119,81.04,,,,,,,W,N,5.865845,b4,NORMAL
1462,Well62,2179.6,1742.684337,81.14,,,,,,,W,N,5.865845,b4,NORMAL
1463,Well62,2181.7,1744.381873,81.24,,,,,,,W,N,5.865845,b4,NORMAL
1464,Well63,2106.5,1920.798821,93.89,52.0045,26.9983,24.5371,24.349,2.2991,0.155918,G,H,5.369995,c1,NORMAL
1465,Well63,2108.2,1922.139363,93.71,62.7016,68.6153,62.3104,60.9513,2.368,0.173843,G,H,5.369995,c1,NORMAL
1466,Well63,2112.2,1925.293582,93.69,59.923,41.4565,40.7959,42.4713,2.3085,0.200399,G,H,5.369995,c1,NORMAL
1467,Well63,2121.1,1932.311718,93.68,80.1209,46.4542,44.2482,45.012,2.2755,0.175903,G,H,1.89209,c1,NORMAL
1469,Well63,2201.7,1995.486905,97.02,49.3753,17.1089,15.9516,14.6186,2.3059,0.162046,O,H,1.784302,c2,NORMAL
1470,Well63,2207.5,1999.979348,97.23,68.6523,34.802,34.6279,37.9632,2.2868,0.165434,O,H,1.083618,c2,NORMAL
1472,Well63,2252.2,2034.265542,97.57,37.63,91.1432,81.7682,80.0677,2.2663,0.211925,O,H,3.716187,c2,NORMAL
1473,Well63,2253.7,2035.3982,98.83,47.1607,44.0526,41.0914,40.3386,2.2946,0.215201,O,H,3.716187,c2,NORMAL
1474,Well63,2255.1,2036.455348,99.19,45.8655,14.3191,12.494,11.5641,2.2661,0.217495,O,H,3.716187,c2,NORMAL
1475,Well63,2271.9,2049.141125,99.47,45.1385,21.2783,20.3657,21.0402,2.2936,0.201943,O,H,1.127686,c2,NORMAL
1477,Well63,2347.8,2106.501102,101.13,46.1242,8.9549,8.7258,9.4893,2.273,0.210172,O,H,1.368896,c2,OTHER
1478,Well63,2352,2109.696026,101.26,63.7677,20.6243,19.0148,18.7918,2.3522,0.178692,O,H,0.837402,c2,OTHER
1479,Well63,2362.2,2117.455126,102.2,41.0034,24.2573,24.4293,27.3199,2.2779,0.146153,O,H,0.992432,c2,NORMAL
1487,Well63,2495.3,2218.905181,104.68,34.2577,24.4906,24.397,27.0207,2.5134,0.079773,O,P,0.620361,c4,OTHER
1491,Well64,2199.6,1913.75392,90.94,60.4109,13.3648,12.7284,12.89,2.388,0.1982,O,N,1.072998,c1,NORMAL
1494,Well65,2047.9,1946.056749,96.18,49.4217,7.39,5.0538,5.4203,2.2924,0.222731,O?,B,1.460327,c2,NORMAL
1495,Well65,2119.4,2001.435372,97.52,47.7829,4.5373,4.7528,5.3181,2.2594,0.225357,W,B,3.237427,c2,NORMAL
1498,Well65,2164.3,2034.155156,99.11,43.6764,7.2479,7.6848,8.518,2.3153,0.232331,O,Q,1.902344,c3,NORMAL
1502,Well65,2219,2073.533989,101.01,40.3241,6.8733,7.4259,7.849,2.3019,0.223226,O,Q,0.855225,c3,NORMAL
1503,Well65,2240.9,2089.184035,101.14,46.7122,7.2355,7.0166,7.4486,2.2946,0.246946,O,Q,0.644043,c3,NORMAL
1504,Well65,2251.5,2096.761446,101.24,65.5586,10.2948,12.7626,13.1651,2.3583,0.203891,O,Q,0.573486,c3,OTHER
1505,Well65,2280.6,2117.601852,102.58,38.7835,6.7135,6.9919,7.6607,2.2669,0.210335,O,Q,1.645508,c3,NORMAL
1506,Well65,2286.2,2121.595015,102.69,58.2009,9.2756,9.5305,10.1209,2.3265,0.202323,O,Q,0.928711,c3,NORMAL
1508,Well65,2303.9,2134.216265,103.17,39.885,5.8846,6.1222,6.6299,2.2903,0.213619,O,Q,3.625977,c3,NORMAL
1511,Well65,2411.7,2210.985481,106.44,58.5572,12.3895,13.3385,14.1323,2.4924,0.159453,O,Q,0.570068,c4,OTHER
1513,Well65,2481.7,2260.914497,108.42,46.5966,7.6869,7.9535,8.2936,2.354,0.227556,O,Q,1.855957,c4,NORMAL
1514,Well66,1863.2,1715.872191,87.58,,,,,,,O?,B,1.15,c1,NORMAL
1515,Well66,1863.4,1716.007809,88.2,,,,,,,O?,B,1.15,c1,NORMAL
1516,Well66,1881.6,1728.201632,88.02,,,,,,,O,B,1.92,c1,NORMAL
1517,Well66,1943.6,1768.885467,89.79,,,,,,,O?,B,0.52,c2,OTHER
1518,Well66,1978.2,1791.504239,90.19,,,,,,,W,B,2.69,c2,NORMAL
1519,Well66,2012.7,1814.243284,91.98,,,,,,,O,B,0.6,c2,OTHER
1520,Well66,2030.4,1826.06279,92.23,,,,,,,O,B,,c2,OTHER
1521,Well66,2046,1836.518532,92.72,,,,,,,O,B,,c2,NORMAL
1522,Well66,2046.2,1836.655025,96.06,,,,,,,O,B,,c2,NORMAL
1523,Well66,2059.4,1845.663578,93.59,,,,,,,O,B,,c2,OTHER
1524,Well66,2092.8,1868.641519,94.2,,,,,,,W,B,3.6,c2,NORMAL
1525,Well66,2111.9,1881.941564,94.29,,,,,,,W,B,,c2,OTHER
1526,Well66,2158.9,1915.077306,95.88,,,,,,,W,B,,c2,OTHER
1527,Well66,2171,1923.624446,96.03,,,,,,,W,B,0.99,c2,NORMAL
1528,Well66,2195.6,1940.966222,96.16,,,,,,,O?,B,0.56,c2,OTHER
1529,Well66,2210.3,1951.280303,96.41,,,,,,,W,B,0.84,c2,NORMAL
1530,Well66,2266.7,1990.914905,99.02,,,,,,,O,B,0.56,c3,NORMAL
1531,Well66,2284.9,2003.624458,99.08,,,,,,,O?,B,,c3,OTHER
1532,Well66,2312.8,2022.932049,99.46,,,,,,,W,B,1.03,c3,NORMAL
1533,Well66,2329.1,2034.122242,100.7,,,,,,,W,B,1.16,c3,NORMAL
1534,Well66,2335.1,2038.215171,100.69,,,,,,,W,B,,c3,OTHER
1535,Well66,2363.3,2057.31837,100.97,,,,,,,W,B,2.29,c3,NORMAL
1536,Well66,2664.1,2257.648074,112.13,,,,,,,W,A,,d,NORMAL
1537,Well66,2688.2,2273.56052,112.68,,,,,,,W,A,,d,OTHER
1538,Well66,2698.1,2280.124169,113.1,,,,,,,O?,A,0.2,d,OTHER
1539,Well66,2715.2,2291.532198,113.68,,,,,,,O?,A,,d,OTHER
1540,Well66,2717.3,2292.939962,114.33,,,,,,,W,A,0.87,d,NORMAL
1541,Well66,2752.5,2316.530076,115.72,,,,,,,O,A,0.4,d,OTHER
1542,Well66,2760,2321.555024,116.1,,,,,,,W,A,0.74,d,NORMAL
1543,Well66,2787.3,2339.843939,116.34,,,,,,,O?,A,0.33,d,OTHER
1544,Well66,2834.1,2371.178136,118.12,,,,,,,W,A,0.47,d,NORMAL
1545,Well66,2850.3,2382.030127,118.2,,,,,,,W,A,0.47,d,OTHER
1546,Well67,1919,1594.375752,82.6,37.5877,2.8305,2.9861,3.402,2.1861,0.28286,W,N,,b1,NORMAL
1547,Well67,2041,1702.78347,86.05,48.4403,6.9165,7.3697,8.5378,2.4513,0.172118,W,N,,b1,OTHER
1548,Well67,2216,1857.886107,89.73,32.1309,2.0345,2.1106,2.3234,2.244,0.212395,W,N,,b3,NORMAL
1549,Well67,2350,1972.299243,91.77,55.9102,13.3148,13.5212,14.0984,2.3022,0.218541,O,N,,c1,NORMAL
1550,Well67,2363,1983.259233,92.63,62.2289,13.225,13.3098,13.6397,2.3454,0.199821,O,N,,c1,NORMAL
1551,Well67,2367,1986.631673,93.08,75.9795,10.8549,11.1059,11.5454,2.5011,0.191508,O?,N,,c1,OTHER
1552,Well67,2375,1993.376553,93.37,74.2943,10.715,10.9557,11.4221,2.5772,0.196468,O?,N,,c1,OTHER
1553,Well67,2414.2,2026.440507,93.06,63.5523,12.7153,12.9804,13.5695,2.4275,0.18617,O?,N,,c2,OTHER
1554,Well67,2424.5,2035.129403,92.7,41.739,4.7827,4.9338,5.2882,2.2362,0.231708,W,N,,c2,NORMAL
1555,Well68,1980,1702.529566,81.65,,,,,,,W,B,,c1,OTHER
1556,Well68,1980.5,1702.907301,82.41,,,,,,,O?,B,0.3,c1,NORMAL
1557,Well68,1982.5,1664.051361,84.87,,,,,,,W,B,0.52,c1,NORMAL
1558,Well68,1988,1668.15813,85.12,,,,,,,W,B,,c1,OTHER
1559,Well68,1993,1671.902517,85.21,,,,,,,O,B,0.82,c1,NORMAL
1560,Well68,1997.8,1675.497545,85.83,,,,,,,W,B,0.97,c1,OTHER
1561,Well68,2032,1701.144114,86.37,,,,,,,O,B,,c2,OTHER
1562,Well68,2043,1709.40642,87.21,,,,,,,O,B,,c2,OTHER
1563,Well68,2047.3,1712.630878,87.37,,,,,,,O,B,,c2,OTHER
1564,Well68,2059.5,1721.735166,87.47,,,,,,,O,B,,c2,OTHER
1565,Well68,2068,1728.078316,87.83,,,,,,,O?,B,0.6,c2,NORMAL
1566,Well68,2085.5,1741.108448,88.25,,,,,,,O?,B,,c2,OTHER
1567,Well68,2099.5,1751.517334,88.72,,,,,,,W,B,0.52,c2,OTHER
1568,Well68,2184.4,1815.795272,90.25,,,,,,,W,B,0.54,c2,OTHER
1569,Well68,2187.5,1818.17254,90.31,,,,,,,O?,B,,c2,NORMAL
1570,Well68,2191.5,1855.29429,93.5,,,,,,,O?,B,,c2,OTHER
1571,Well68,2193,1822.396326,90.8,,,,,,,O?,B,0.46,c2,OTHER
1572,Well68,2224.3,1846.45781,91.27,,,,,,,O?,B,0.46,c2,OTHER
1573,Well68,2225,1879.259873,94.37,,,,,,,O,B,0.93,c2,NORMAL
1574,Well68,2227.5,1881.043453,91.22,,,,,,,O,B,1.5,c2,NORMAL
1575,Well68,2229.5,1850.454056,91.37,,,,,,,O?,B,0.85,c2,NORMAL
1576,Well68,2231.9,1852.298478,91.61,,,,,,,O?,B,0.85,c2,NORMAL
1577,Well68,2240.2,1890.104037,92.34,,,,,,,O?,B,0.43,c2,OTHER
1578,Well68,2243.7,1861.366882,91.84,,,,,,,O?,B,0.85,c2,OTHER
1579,Well68,2244.5,1893.171793,95.7,,,,,,,,B,0.5,c2,OTHER
1580,Well68,2252.5,1898.875579,92.93,,,,,,,,B,0.78,c2,NORMAL
1581,Well68,2257.8,1872.221548,92.1,,,,,,,,B,,c2,OTHER
1582,Well68,2262.5,1906.003678,93.41,,,,,,,O,B,1.93,c2,NORMAL
1583,Well68,2264.5,1907.429298,93.66,,,,,,,,B,1.93,c2,NORMAL
1584,Well68,2268.2,1880.231776,92.48,,,,,,,O,B,,c2,OTHER
1585,Well68,2270.5,1911.706157,93.95,,,,,,,O,B,0.71,c2,NORMAL
1586,Well68,2278.3,1917.275729,94.71,,,,,,,,B,1.785,c2,NORMAL
1587,Well68,2280.5,1918.851895,94.82,,,,,,,,B,0.86,c2,NORMAL
1588,Well68,2307.5,1910.588293,93.46,,,,,,,,B,0.46,c2,OTHER
1589,Well68,2313.2,1915.016984,93.18,,,,,,,,B,0.78,c2,NORMAL
1590,Well68,2325.5,1951.112609,96.85,,,,,,,O,B,3.08,c3,NORMAL
1591,Well68,2357.5,1973.982625,96.95,,,,,,,,B,0.78,c3,NORMAL
1592,Well68,2367,1980.755641,98.16,,,,,,,O?,B,0.375,c3,OTHER
1593,Well68,2367.2,1957.078872,94.65,,,,,,,O,B,0.375,c3,OTHER
