,TESTID,WellID,DepthMD,DepthTVDSS,Temp,GR,Resist_deep,Resist_medium,Resist_short,Density ,Neutron,FluidType,Subblock,Thickness,Reservior,RFT
769,1045,48,2995.3,2431.5339519999998,106.67,54.3027,9.3755,10.198,12.3661,2.4087,0.18514,W,O,0.519775,c3,OTHER
770,1046,48,3009.2,2443.388278,107.88,56.0273,9.8566,10.1496,12.2335,2.416,0.20035,W,O,0.5202640000000001,c3,OTHER
771,1049,48,3035.0,2465.434786,109.42,48.8306,8.4618,9.2198,11.6871,2.35,0.22163000000000002,W,O,3.259766,c3,NORMAL
772,1055,48,3099.99,2521.372988,112.01,72.0559,15.3692,15.6478,15.3635,2.5448,0.20415999999999998,O,O,9999.0,c4,OTHER
773,1057,48,3128.59,2546.17668,112.21,44.1318,18.2604,22.6185,23.9112,2.3553,0.18792,O,O,1.587646,c4,NORMAL
774,1059,48,3142.0,2557.839018,113.4,47.9676,13.5256,14.9645,16.847,2.391,0.19232,O,O,0.9277340000000001,c4,NORMAL
775,1061,48,3169.0,2581.354075,114.07,102.9181,13.4529,15.6601,19.949,2.4855,0.3486,O,O,9999.0,c4,NORMAL
776,1062,48,3170.9,2583.012001,114.29,9999.0,14.9552,17.5402,22.6393,2.4894,9999.0,O,O,9999.0,c4,NORMAL
777,1064,49,1889.5,1632.562698,76.07,35.6418,1.828,1.8055,2.0503,2.1442,0.24524,W,D,4.223999,b3,NORMAL
778,1065,49,1901.0,1640.958914,77.08,51.8618,2.0559,2.0832,2.2418,2.2571,0.24881,W,D,3.6706540000000003,b3,NORMAL
779,1067,49,1936.2,1666.653294,78.76,45.4575,2.4523,2.3707,2.6512,2.2937,0.27253,W,D,5.449585,b3,NORMAL
780,1069,49,2026.8,1732.346014,81.35,46.9534,19.3827,20.6995,19.3548,2.2855,0.23838,O,D,5.615601,b4,NORMAL
781,1070,49,2046.2,1746.407729,81.69,49.3475,16.2622,16.4783,14.7649,2.2899,0.24516999999999997,O,D,4.642212000000001,b4,NORMAL
782,1071,49,2048.2,1747.859452,82.01,51.2927,19.8777,25.7848,24.175,2.2098,0.27203,O,D,4.642212000000001,b4,NORMAL
783,1073,49,2058.8,1755.553585,82.47,59.2832,10.1025,12.9039,11.6281,2.2799,0.25115,O,D,4.106079,b4,NORMAL
784,1074,49,2068.3,1762.473148,82.71,46.8639,15.1455,18.5092,17.2519,2.3251,0.21094000000000002,O,D,2.78125,b4,NORMAL
785,1075,49,2075.0,1767.365245,83.2,41.9857,25.0157,27.8621,26.4161,2.2128,0.23105,O,D,8.9021,b4,NORMAL
786,1076,49,2078.7,1770.0668510000003,83.42,37.2276,35.1144,39.9988,33.9384,2.1736,0.26902,O,D,8.9021,b4,NORMAL
787,1078,49,2088.3,1777.076423,83.7,77.9265,5.6247,5.0544,4.9910000000000005,2.3287,0.2629,O?,D,0.6678470000000001,b4,OTHER
788,1079,49,2088.5,1777.222456,83.75,57.9964,5.2081,4.7841,4.7949,2.3074,0.25986,O?,D,0.6678470000000001,b4,NORMAL
789,1082,49,2103.6,1788.2372260000002,84.05,47.2829,2.3036,2.423,2.7541,2.2241,0.27418000000000003,W,D,4.114380000000001,b4,NORMAL
790,1083,49,2114.5,1796.186257,84.29,40.6093,2.4035,2.2854,2.3946,2.2333,0.26868000000000003,W,D,4.7746580000000005,b4,NORMAL
791,1084,49,2121.5,1801.292032,84.41,41.3574,2.5137,2.4035,2.4973,2.2422,0.23644,W,D,1.8869630000000002,b4,NORMAL
792,1086,49,2130.5,1807.8645789999998,84.65,62.6047,11.3128,13.7825,13.7894,2.244,0.24064000000000002,O,D,2.446411,b4,NORMAL
793,1088,50,1891.4,1800.1558870000001,83.2,39.4082,13.5717,13.3567,12.6211,2.1774,0.27849,O,P,1.697754,c1,NORMAL
794,1089,50,1894.1,1802.662204,85.9,61.8768,7.2022,7.4257,7.6347,2.2798,0.27498,O,P,0.707397,c1,NORMAL
795,1090,50,1901.8,1809.80985,87.04,49.9552,10.2381,10.5147,10.3458,2.2229,0.30982,O,P,0.707397,c1,NORMAL
796,1092,50,1904.3,1812.1305149999998,87.87,55.4827,7.1487,7.1875,7.1645,2.2724,0.27869,O,P,1.1317139999999999,c1,OTHER
797,1093,50,1946.9,1851.673834,90.97,52.0469,3.2689999999999997,3.3368,3.6333,2.2433,0.28954,W,P,1.4146729999999998,c2,NORMAL
798,1096,50,1980.5,1882.7901120000001,92.17,72.9011,6.8573,7.0206,6.8045,2.3317,0.27034,O,P,1.8309330000000001,c2,NORMAL
799,1098,50,1994.0,1895.260764,92.68,62.1156,12.1511,17.5915,16.0629,2.2266,0.2623,O,P,1.126099,c2,NORMAL
800,1100,50,2020.0,1919.2777670000003,94.31,75.3511,10.149,9.4638,8.96,2.3572,0.24679,O,P,0.8446040000000001,c2,NORMAL
801,1102,50,2033.3,1931.5631620000001,94.56,51.9869,5.7879,6.028,6.6171,2.2802,0.28824,W,P,1.549316,c2,NORMAL
802,1109,50,2074.3,1969.530165,95.85,40.9323,18.2608,21.816999999999997,23.9081,2.1779,0.29654,O,P,3.249878,c2,NORMAL
803,1110,50,2107.8,2000.6078559999999,96.38,61.3982,13.9638,14.7566,15.5445,2.5608,0.13185,O?,P,0.707397,c2,OTHER
804,1111,50,2111.7,2004.228097,96.55,55.3335,7.4622,8.5778,9.2166,2.4866,0.14690999999999999,W,P,0.282959,c2,NORMAL
805,1112,50,2152.0,2041.627888,97.67,51.4492,7.9211,8.7099,9.1306,2.2947,0.19677999999999998,W,P,1.130005,c2,NORMAL
806,1113,50,2175.1,2063.03756,99.12,48.7303,7.4045,7.6824,8.4501,2.3235,0.23371,W,P,2.400879,c2,NORMAL
807,1114,50,2176.7,2064.520481,99.16,49.4061,6.3526,6.6993,7.5165,2.3368,0.21298000000000003,W,P,2.400879,c2,NORMAL
808,1118,50,2225.0,2109.318307,99.61,35.2854,36.8419,54.8001,53.547,2.1727,0.14147,G,Q,1.836426,c3,NORMAL
809,1119,50,2227.5,2111.6364329999997,99.84,47.2962,18.1628,18.9588,19.1078,2.3769,0.17615999999999998,O,Q,0.98877,c3,NORMAL
810,1121,50,2236.1,2119.6107850000003,100.52,40.9023,30.1654,33.5427,28.6801,2.4331,0.17365999999999998,O,Q,0.42333999999999994,c3,NORMAL
811,1122,50,2261.3,2142.873904,101.15,49.6862,7.0902,7.6664,8.3826,2.3447,0.24604,O,Q,2.10498,c3,NORMAL
812,1123,50,2262.5,2143.98155,101.31,50.6124,7.1652,7.8297,8.3606,2.3483,0.21219000000000002,O,Q,2.10498,c3,NORMAL
813,1128,50,2458.2,2324.332079,107.61,53.2118,21.7137,27.7885,23.8581,2.542,0.14789000000000002,O,Q,0.701172,c4,OTHER
814,1129,50,2647.8,2503.842272,112.31,92.0519,31.055999999999997,29.776999999999997,25.1039,2.4678,0.21899000000000002,O,Q,9999.0,d,OTHER
815,1130,50,2649.0,2505.0089629999998,114.42,80.1304,26.5131,29.8076,27.8568,2.502,0.17865,O,Q,9999.0,d,OTHER
816,1131,50,2650.1,2506.07843,115.06,96.2345,24.6355,26.7526,24.3193,2.4718,0.20451,O,Q,9999.0,d,OTHER
817,1132,51,1606.0,1407.307823,74.93,59.6089,6.4977,7.1207,7.9857,2.3429,0.26523,O,S,1.498047,a,NORMAL
818,1133,51,1622.8,1422.3309869999998,78.4,56.4367,6.3095,6.7994,8.0008,2.3522,0.22773000000000002,O,S,4.228149,a,NORMAL
819,1134,51,1626.0,1425.192542,79.31,52.3083,7.6565,8.2274,9.8065,2.3072,0.25137,O,S,4.228149,a,NORMAL
820,1136,51,1792.7,1573.2734039999998,82.95,51.261,3.1023,3.3888,4.3611,2.3068,0.22866999999999998,W,S,6.799438,b1,NORMAL
821,1137,51,2488.9,2072.1467079999998,108.66,48.7673,16.9364,24.4889,33.9521,2.1967,0.19050999999999998,G,S,1.514893,c2,NORMAL
822,1141,51,2545.6,2109.1595039999997,104.09,55.976000000000006,29.8684,39.2724,49.0551,2.2787,0.23694,O,S,0.986816,c2,NORMAL
823,1143,51,2574.1,2127.498295,104.24,65.8646,18.3756,19.6105,28.3142,2.3718,0.18375999999999998,O,S,0.7797850000000001,c2,OTHER
824,1145,51,2578.0,2129.998905,104.15,50.6159,12.9971,11.3625,13.2917,2.3819,0.17906,O,S,0.486084,c2,NORMAL
825,1146,51,2613.7,2152.8552440000003,105.01,44.485,28.9966,15.1026,11.8831,2.3853,0.18017,O,S,0.7858890000000001,c2,NORMAL
826,1147,51,2630.3,2163.518947,105.16,74.8913,21.814,25.2869,23.8216,2.3272,0.21938000000000002,O,S,0.8803709999999999,c2,NORMAL
827,1148,51,2637.0,2167.822972,105.23,46.7957,90.7021,101.2032,93.1076,2.272,0.23663,O,S,1.758057,c2,NORMAL
828,1149,51,2653.8,2178.596941,105.36,57.7627,20.9405,20.4601,20.5806,2.2671,0.23904,O,S,3.125,c2,NORMAL
829,1151,51,2664.5,2185.45406,106.37,49.2294,57.4791,81.6825,33.3911,2.2901,0.23735,O,S,1.0751950000000001,c2,NORMAL
830,1155,51,2764.4,2250.221154,108.35,60.9054,26.1542,36.8862,22.8041,2.3947,0.17889000000000002,O,S,0.703125,c2,NORMAL
831,1156,51,2764.6,2250.352774,107.92,59.5189,26.7298,41.0116,23.5624,2.3865,0.15388,O,S,0.703125,c2,OTHER
832,1158,51,2829.0,2292.576234,109.94,53.3886,19.0306,17.99,18.9575,2.4209,0.14762,O,S,0.59668,c2,NORMAL
833,1159,51,2835.2,2296.620184,110.15,47.9972,8.5333,9.3917,12.4535,2.3609,0.19021,W,S,6.349121,c2,NORMAL
834,1160,51,2839.5,2299.42486,110.32,41.6819,8.9684,9.1285,10.6501,2.3441,0.19405,W,S,6.349121,c2,NORMAL
835,1161,51,2841.8,2300.925035,110.71,36.4137,7.4935,8.4049,10.0887,2.3572,0.19009,W,S,6.349121,c2,NORMAL
836,1163,51,2903.2,2341.296802,111.32,52.7109,32.5114,36.7814,37.2641,2.4216,0.19874,O,S,0.6035159999999999,c2,OTHER
837,1164,51,2904.4,2342.08676,111.53,35.2432,42.5961,84.0519,68.6226,2.3583,0.14379,O,S,1.105957,c2,NORMAL
838,1165,51,2905.4,2342.745059,111.79,42.4521,73.7263,72.0413,60.4554,2.3551,0.1849,O,S,1.105957,c2,NORMAL
839,1169,51,2993.0,2401.1084579999997,114.27,52.4334,12.9335,9.7979,11.9311,2.424,0.18317999999999998,O,S,0.516602,c2,OTHER
840,1170,51,3011.0,2413.38868,113.98,39.1863,45.0114,43.8233,45.0896,2.4079,0.17954,O,S,0.730225,c2,NORMAL
841,1171,51,3029.1,2425.8330730000002,114.12,45.1627,24.9786,24.8693,28.055,2.4106,0.15129,O,S,0.8415530000000001,c2,NORMAL
842,1174,52,1664.0,1538.413003,83.43,42.4399,1.7198,2.0115,2.7344,2.2742,0.26911999999999997,W,B,1.92688,b1,NORMAL
843,1179,52,1789.9,1640.889826,80.16,47.1556,13.3042,18.7549,23.2038,2.311,0.23119,O,S,0.611206,b3,NORMAL
844,1181,52,1860.8,1697.210439,82.45,35.2796,17.8548,18.9194,18.8808,2.289,0.23681,O,B,5.610596,b4,NORMAL
845,1182,52,1867.0,1702.074767,83.05,48.5235,11.5841,13.864,14.5752,2.2793,0.21181,O,B,1.546143,b4,NORMAL
846,1184,52,2061.3,1849.4185949999999,96.48,46.0787,8.8459,9.6518,9.7344,2.2919,0.2757,O?,B,1.13269,c2,NORMAL
847,1187,52,2201.1,1954.5055129999998,92.61,45.5835,15.4365,17.5829,21.785999999999998,2.2065,0.17112,O,B,2.449707,c3,NORMAL
848,1191,52,2267.7,2005.927282,95.86,49.6004,10.5488,12.8794,14.8254,2.3605,0.23485,O,B,0.476929,c3,NORMAL
849,1194,52,2315.5,2043.606709,97.76,41.13,12.392000000000001,16.7503,20.4328,2.2438,0.25699,O,B,0.9661870000000001,c3,NORMAL
850,1195,52,2331.6,2056.377814,98.12,36.7636,6.0657,6.4657,7.8242,2.2823,0.24159,W,B,2.9067380000000003,c3,NORMAL
851,1197,52,2338.5,2061.8739219999998,98.83,39.8782,7.2207,7.632999999999999,9.1494,2.3165,0.22704000000000002,O,B,3.88208,c3,NORMAL
852,1198,52,2339.4,2062.5908050000003,99.03,37.637,7.672000000000001,8.3062,10.2266,2.3277,0.26949,O,B,3.88208,c3,NORMAL
853,1200,52,2391.8,2104.543627,100.88,32.8049,6.3234,7.0149,7.3438,2.2866,0.22205999999999998,W,B,0.6140140000000001,c4,NORMAL
854,1205,53,2412.5,1911.636162,85.68,41.2289,9.0757,14.4716,16.7257,2.2475,0.25196,O,N,1.9217529999999998,c1,NORMAL
855,1206,53,2423.0,1920.444809,87.79,50.8972,12.5499,13.8258,16.7986,2.2452,0.267,O,N,2.165405,c1,NORMAL
856,1207,53,2423.5,1920.861767,92.8,45.0162,11.008,13.4823,18.5791,2.2875,0.24275,O,N,2.165405,c1,NORMAL
857,1211,53,2510.2,1992.793266,93.26,67.7394,4.9869,5.3113,5.7714,2.3856,0.25827,W,P,0.629883,c2,NORMAL
858,1212,53,2535.4,2013.614876,93.51,59.7339,3.5873,3.6049,4.2725,2.3068,0.27849,W,P,1.76355,c2,NORMAL
859,1214,53,2654.0,2111.718835,97.07,49.5733,4.85,5.1634,5.7492,2.3037,0.24316,W,P,4.022949,c2,NORMAL
860,1220,54,2146.3,1807.6451809999999,86.19,55.446000000000005,3.8778,3.4861,3.7419,2.287,0.27787,W,O,1.0266110000000002,c1,NORMAL
861,1221,54,2151.8,1811.777429,87.3,65.6856,3.0845,3.0447,3.4948,2.2925,0.28909,W,O,1.7049560000000001,c1,NORMAL
862,1222,54,2159.0,1817.149969,87.63,60.5495,3.6481,3.9493,4.4468,2.3602,0.21563000000000002,W,O,0.680054,c1,NORMAL
863,1224,54,2251.8,1885.672484,91.73,49.783,3.4777,3.3905,3.8668,2.1671,0.2988,W,O,0.7773439999999999,c2,NORMAL
864,1225,54,2253.4,1886.837877,91.82,58.6068,8.4334,8.7662,11.5806,2.4051,0.19372,W,O,0.44421400000000005,c2,OTHER
865,1226,54,2261.6,1892.8105170000001,91.9,62.1298,8.9254,8.6293,8.5381,2.2158,0.29564,O,O,0.6655270000000001,c2,NORMAL
866,1228,54,2296.8,1918.4980879999998,92.71,49.355,11.6278,13.8221,14.7528,2.5067,0.22595,O,O,9999.0,c2,OTHER
867,1229,54,2305.1,1924.5729039999999,93.01,59.4296,4.0807,4.0793,4.8274,2.3359,0.27421,W,O,1.005493,c2,NORMAL
868,1230,54,2309.8,1928.0162440000001,93.06,58.1461,4.6534,5.0033,5.5261,2.2946,0.25918,W,O,0.670166,c2,NORMAL
869,1231,54,2319.6,1935.195975,93.28,67.332,6.9343,7.5171,8.4082,2.2812,0.29083000000000003,O,O,0.557983,c2,NORMAL
870,1233,54,2515.0,2079.951307,95.81,48.729,5.9651,6.1486,6.6913,2.3669,0.21919,W,O,1.690918,c2,NORMAL
871,1234,54,2519.5,2083.277998,96.3,39.7077,3.4571,3.341,4.2515,2.2958,0.23253000000000001,W,O,1.236084,c2,NORMAL
872,1235,54,2530.2,2091.188129,96.7,43.0661,4.6218,4.341,4.9244,2.3171,0.20412,W,O,2.455078,c2,NORMAL
873,1237,54,2596.5,2140.454075,99.26,42.1111,4.8074,3.7901,4.232,2.28,0.19171,W,O,3.091309,c3,NORMAL
874,1238,54,2598.8,2142.185718,99.48,37.7979,4.2607,5.0123,5.5385,2.314,0.19884000000000002,W,O,3.091309,c3,NORMAL
875,1239,54,2626.7,2163.259198,99.64,50.441,5.2295,4.6723,5.3611,2.2858,0.19585999999999998,W,O,0.809814,c3,NORMAL
876,1240,54,2636.2,2170.4804010000003,100.48,46.8194,9.193,13.8326,17.8335,2.4287,0.13422,W,O,0.695801,c3,NORMAL
877,1243,54,2704.5,2223.111989,102.75,45.3047,8.625,9.263,10.3732,2.3665,0.20665999999999998,O?,O,0.5993649999999999,c3,NORMAL
878,1244,54,2725.0,2239.400718,103.13,56.4333,9.5167,10.5488,11.5379,2.4072,0.20048,O?,O,0.608154,c3,NORMAL
879,1247,54,2787.0,2289.961299,105.08,60.5159,12.5379,13.5255,16.9162,2.3838,0.20651999999999998,O,O,2.539307,c4,NORMAL
880,1249,55,1752.3,1550.229235,65.73,58.9632,3.435,3.4151,3.7476,2.335,0.31033,W,S,1.221558,b1,NORMAL
881,1251,55,1792.5,1577.117681,70.86,33.4207,2.33,2.3522,2.7403,2.2381,0.22298,W,S,2.04187,b3,NORMAL
882,1252,55,1819.0,1594.812008,73.26,48.8693,11.6306,13.5247,13.4568,2.3309,0.21761999999999998,O,S,2.133179,b3,NORMAL
883,1254,55,1825.8,1599.3267130000002,76.56,63.9792,10.6514,10.697000000000001,9.6228,2.2775,0.24559,O,S,1.213745,b3,NORMAL
884,1255,55,1835.5,1605.766807,77.27,36.1287,2.2595,2.3808,2.8295,2.2039,0.24811,W,S,2.211182,b3,NORMAL
885,1256,55,1876.5,1632.480964,78.68,61.7946,27.2369,33.0159,28.1399,2.2843,0.25537,O,S,3.9387209999999997,b3,NORMAL
886,1257,55,1899.0,1647.018816,79.37,67.1799,10.0385,11.3027,11.6874,2.3458,0.25193000000000004,O,S,1.2783200000000001,b4,NORMAL
887,1259,55,1985.0,1702.771208,80.98,50.9924,2.5069,2.6174,3.1934,2.2847,0.23513,W,S,3.469604,b4,NORMAL
888,1260,55,2010.7,1719.530248,81.66,49.9462,3.8723,3.7979,4.0481,2.2230000000000003,0.30877,W,S,0.795898,b4,NORMAL
889,1262,55,2028.4,1731.1164440000002,82.65,54.8088,3.0654,2.765,2.9588,2.2573,0.27208000000000004,W,S,2.595703,b4,NORMAL
890,1264,56,2006.9,1834.903201,82.07,51.1767,18.6159,17.8852,18.0241,2.1983,0.30746999999999997,O,P,1.266846,c1,NORMAL
891,1265,56,2018.4,1844.5045010000001,84.26,67.1238,10.0737,9.8782,9.8784,2.2954,0.27685,O,P,0.508911,c1,NORMAL
892,1266,56,2020.8,1846.517223,86.58,63.5949,7.7606,8.3525,8.8376,2.3293,0.26256,O,P,0.6369630000000001,c1,NORMAL
893,1269,56,2092.2,1907.100089,91.48,68.1044,16.7351,19.1162,17.8727,2.3954,0.2097,O,P,0.7858890000000001,c2,OTHER
894,1270,56,2102.3,1915.7859190000001,91.72,53.0392,4.2854,4.8074,5.7494,2.1675,0.24899000000000002,W,P,1.314453,c2,NORMAL
895,1274,56,2171.5,1975.6930120000002,93.99,48.8234,10.0028,10.6641,13.6904,2.2998,0.22050999999999998,O,P,5.266357,c2,NORMAL
896,1275,56,2180.0,1983.0363969999999,94.15,50.3922,13.2924,14.9433,18.843,2.2573,0.25955,O,P,1.0535889999999999,c2,NORMAL
897,1276,56,2263.2,2055.344113,95.68,52.7778,12.9155,14.3793,12.5558,2.3037,0.21045,O,P,1.064209,c2,NORMAL
898,1277,56,2271.3,2062.4072730000003,96.14,49.4116,6.2993,6.8109,7.7421,2.3249,0.22937,W,P,1.198975,c2,NORMAL
899,1278,56,2319.5,2104.871589,97.22,44.8366,5.8802,6.3423,7.773,2.3123,0.22680999999999998,W,P,1.347656,c2,NORMAL
900,1279,56,2322.7,2107.700954,98.06,62.3853,8.7702,9.4912,10.9457,2.4122,0.21868,O?,P,2.156494,c2,NORMAL
901,1280,56,2324.0,2108.850383,98.65,62.8757,9.0152,9.7661,10.9058,2.3988,0.19787000000000002,O?,P,2.156494,c2,OTHER
902,1283,56,2366.9,2146.726103,99.82,42.7775,6.8615,7.379,7.881,2.3085,0.21288,O?,P,1.478027,c3,NORMAL
903,1284,56,2385.8,2163.389459,100.23,45.5552,8.8902,10.1107,11.655999999999999,2.3433,0.21295,O?,P,0.806396,c3,NORMAL
904,1285,56,2419.4,2193.140202,101.08,47.3855,7.9879,8.8785,10.7412,2.3128,0.2409,O?,P,1.625732,c3,NORMAL
905,1287,56,2476.1,2244.094934,102.87,69.3456,11.3495,11.7246,12.4107,2.3432,0.22841999999999998,O?,P,1.110107,c3,NORMAL
906,1291,56,2544.0,2307.0189809999997,106.87,52.8101,22.7094,22.0607,22.4822,2.4863,0.1927,O,Q,0.285645,c4,NORMAL
907,1293,56,2572.9,2334.190284,108.44,43.6596,8.5149,9.3475,10.2911,2.3668,0.22688000000000003,O,Q,1.293213,c4,NORMAL
908,1295,56,2607.0,2366.456243,109.06,43.8229,75.0353,86.3642,62.9123,2.4173,0.19153,O,Q,1.302246,c4,NORMAL
909,1296,57,1694.1,1510.7471380000002,76.47,58.6886,5.9881,6.9041,7.5607,2.3506,0.23208,W,C,2.644409,b1,NORMAL
910,1300,57,1742.0,1554.544507,83.37,58.6228,9.1449,9.4734,9.5953,2.2835,0.29938000000000003,O,C,1.260376,b1,NORMAL
911,1302,57,1775.9,1585.787832,84.92,48.1924,2.291,2.6945,3.4326,2.2486,0.29645,W,C,1.831421,b1,NORMAL
912,1303,57,1781.7,1591.146642,85.18,62.7162,2.5626,2.9945,3.77,2.2639,0.27656,W,C,3.523315,b1,NORMAL
913,1304,57,1875.1,1677.544885,86.55,52.1536,2.8963,3.2775,4.3843,2.2919,0.27645,W,C,3.516235,b2,NORMAL
914,1307,57,1967.1,1762.5465960000001,88.64,52.8798,2.9005,3.2278,4.363,2.3029,0.24464,W,C,3.937988,b2,NORMAL
915,1310,57,2220.0,1997.1421940000002,96.45,49.3484,41.231,49.2099,52.1007,2.2523,0.17239000000000002,G,S,2.794556,c1,NORMAL
916,1311,57,2226.0,2002.628556,97.4,74.6,13.802,13.9305,13.5453,2.4044,0.23335,O,S,1.115234,c1,NORMAL
917,1312,57,2235.5,2011.315296,107.87,68.1969,12.7567,14.2604,14.7846,2.4169,0.29595,O,S,9999.0,c1,OTHER
918,1314,57,2238.9,2014.424234,98.28,73.1154,18.1584,18.1657,17.8936,2.3953,0.25156999999999996,O,S,1.248779,c1,OTHER
919,1317,57,2302.3,2071.140123,100.03,59.8453,8.1125,8.4918,9.1165,2.3176,0.21982,O?,S,0.7966310000000001,c2,NORMAL
920,1318,57,2326.2,2091.721325,100.32,57.3036,6.4147,7.0101,8.3792,2.305,0.21214,W,S,1.0354,c2,NORMAL
921,1319,57,2356.0,2116.471876,102.19,45.2885,5.8598,6.7053,8.2731,2.2886,0.21771,W,S,2.224365,c2,NORMAL
922,1321,57,2391.5,2144.712689,102.58,37.7955,5.3337,6.0807,8.6784,2.3164,0.20606,W,S,5.501709,c2,NORMAL
923,1323,57,2419.3,2166.1234649999997,103.1,45.0246,6.1873,7.0496,9.5829,2.3412,0.19677,W,S,1.842285,c2,NORMAL
924,1324,57,2424.6,2170.054453,103.42,40.3042,7.4455,6.9588,7.9168,2.3049,0.22543000000000002,W,S,1.139648,c2,NORMAL
925,1326,57,2685.1,2358.287635,111.13,78.5621,20.8025,18.1072,19.5505,2.4577,0.1457,O,B,1.010742,d,NORMAL
926,1329,57,2726.0,2388.820178,114.31,82.2591,18.1183,17.572,19.4738,2.4577,0.1826,O,B,1.493896,d,NORMAL
927,1331,57,2778.4,2427.9296640000002,116.64,76.9443,22.8211,26.5289,29.6538,2.391,0.1765,O,B,1.3596190000000001,d,NORMAL
928,1332,57,2783.1,2431.419704,115.87,92.4258,26.25,29.3527,30.8408,2.4968,0.18935,O,B,0.9077149999999999,d,OTHER
929,1335,58,2254.2,1904.960859,83.89,49.9266,21.4943,24.5124,20.9523,2.1999,0.27019,O,N,1.043457,c1,NORMAL
930,1337,58,2331.5,1969.831634,90.61,44.9932,1.9609,2.1992,2.6284,2.1557,0.30385999999999996,W,P,1.631836,c2,NORMAL
931,1340,58,2571.0,2158.982637,96.63,41.3513,6.1324,6.5199,7.6511,2.3351,0.18162999999999999,W,O,2.582275,c3,NORMAL
932,1341,58,2597.6,2179.264886,99.4,59.7362,13.7189,14.7506,15.2926,2.3885,0.20012,O,O,0.460693,c3,OTHER
933,1343,58,2610.4,2188.8899149999997,101.33,36.946,9.6198,11.3189,13.7022,2.3992,0.15313,O,O,1.246338,c3,NORMAL
934,1344,58,2622.2,2197.6894,101.4,44.4937,12.857000000000001,17.8872,16.4922,2.4412,0.16999,O,O,0.225098,c3,OTHER
935,1345,58,2649.9,2218.206686,98.43,48.8106,5.6521,5.8762,6.1835,2.3117,0.2163,W,O,0.7922359999999999,c3,NORMAL
936,1348,58,2684.2,2243.504998,100.51,64.5228,12.626,13.7808,13.6465,2.4125,0.24020999999999998,O,O,0.334961,c3,OTHER
937,1350,58,2808.4,2336.979066,104.73,36.9165,8.9606,9.3985,10.4772,2.3477,0.20643000000000003,O,O,1.8105470000000001,c4,NORMAL
938,1352,58,2829.3,2353.6437809999998,107.03,36.2996,28.9678,35.5035,31.0758,2.3389,0.18872,O,O,4.398438,c4,NORMAL
939,1358,59,1643.0,1345.08909,87.97,47.6066,2.7484,2.8381,3.4783,2.1697,0.31405,W,C,4.880859,b1,NORMAL
940,1359,59,1689.0,1381.9542210000002,69.13,45.1938,6.3002,6.5231,7.478,2.2793,0.28672,O,C,3.905396,b1,NORMAL
941,1360,59,1766.2,1443.945992,76.55,40.1037,1.4631,1.5619,1.9561,2.2411,0.27478,W,C,5.542603,b1,NORMAL
942,1362,59,1998.0,1629.90068,81.79,38.3089,3.4166,3.721,4.6201,2.3523,0.26331,W,C,5.438721,b2,NORMAL
943,1363,59,2018.0,1645.705549,82.59,29.629,2.5939,2.806,3.2389,2.2585,0.21465,W,C,2.285278,b2,NORMAL
944,1365,59,2033.0,1657.546014,83.79,49.7546,3.6681,4.0584,4.9943,2.3753,0.22637,W,C,4.312256,b2,NORMAL
945,1366,59,2146.8,1747.1072170000002,86.53,52.1081,22.9614,24.9751,27.9546,2.2287,0.1927,G,B,2.980469,c2,NORMAL
946,1370,59,2171.6,1766.616717,89.05,47.1652,22.6598,22.6624,22.8153,2.4309,0.18479,O,B,0.36120599999999997,c2,OTHER
947,1371,59,2181.5,1774.423758,89.33,39.7507,12.4249,14.1392,13.8142,2.1942,0.23975,O,B,1.567383,c2,NORMAL
948,1372,59,2246.1,1825.2487489999999,90.11,39.4563,3.2225,3.2545,3.7971,2.2363,0.24838000000000002,W,B,5.008667,c2,NORMAL
949,1373,59,2311.9,1876.9815190000002,91.96,51.2259,5.5826,5.9864,6.2485,2.3327,0.244,W,B,1.083618,c2,NORMAL
950,1374,59,2331.6,1892.534422,92.43,56.522,4.7581,4.8713,5.3507,2.2863,0.2546,W,B,2.173584,c2,NORMAL
951,1375,59,2346.4,1904.2389269999999,93.03,50.8431,7.7958,8.2565,8.9504,2.3568,0.25499,W,B,0.8408200000000001,c2,NORMAL
952,1377,59,2366.2,1919.9093280000002,94.04,43.2811,7.426,7.5837,8.2423,2.3719,0.20831999999999998,W,B,1.3276370000000002,c2,NORMAL
953,1379,59,2420.2,1962.718095,95.14,42.0748,6.6356,6.8583,7.7915,2.3466,0.23301,W,B,1.813232,c3,NORMAL
954,1383,59,2534.4,2056.286666,99.44,41.8103,26.2336,31.2165,29.9169,2.4414,0.19479000000000002,O,B,1.413818,c4,NORMAL
955,1384,59,2540.0,2061.017064,100.06,50.4606,21.4523,25.226999999999997,24.3612,2.3569999999999998,0.2375,O,B,0.772461,c4,NORMAL
956,1385,59,2557.8,2076.0911899999996,100.32,48.2243,8.7206,9.0743,9.7247,2.3349,0.23515,O?,B,1.6835939999999998,c4,NORMAL
957,1386,59,2570.0,2086.514745,100.46,52.0494,12.0531,15.1958,18.0202,2.5113,0.14422000000000001,O,B,0.6506350000000001,c4,OTHER
958,1388,60,1962.2,1794.711838,81.22,52.5799,8.1796,9.1639,9.857000000000001,2.3039,0.27929,O,P,0.9198,c1,NORMAL
959,1392,60,2038.8,1852.1802489999998,90.4,58.9204,17.6811,18.6668,19.2439,2.112,0.1923,O,P,1.1334229999999998,c2,NORMAL
